0.00013714712211739612,2.9314957126198748e-8,8.531934975670773e-8,4.7172173794808435e-8,7.29603255208118e-7,4.262947978615738e-8,1.4112959974537612e-7,4.5339746282336906e-8,6.484796821717267e-7,2.464526054417745e-7,4.8657585557984577e-8,2.0601572584985283e-8,3.280049236992241e-7,2.2011788467673195e-8,3.1347343599810754e-8,1.1929239909700867e-8,4.0343047188606377e-7,3.495441823951787e-8,2.021784613284483e-8,-2.649657949263176e-7,9.465664159286978e-10,9.813663909335375e-9,1.1206843452565785e-9,1.926793974809732e-8,1.226228722539286e-8,-4.620414803045606e-9,-1.1816792129108653e-9,5.165689208711873e-8,4.30319499560205e-9,6.322658726558362e-9,9.469103241327943e-10,4.533114237203557e-8,3.3304745588800364e-9,2.6780307817169137e-9,8.691369286539228e-10,4.520156278471323e-8,3.335739650464251e-9,4.898022378017606e-9,4.439330149431807e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.9314957126198748e-8,0.00014062849433910216,2.713494668594464e-9,1.9935766352488346e-9,1.769951320318905e-8,1.3320510963711956e-9,5.216828775994741e-9,1.8305931040075996e-9,1.7591170580639586e-8,8.016181790428909e-9,2.1195863386693095e-9,9.192495376562023e-10,9.870656909529408e-9,1.0263376886011353e-9,1.4582800763039438e-9,5.486627363757521e-10,1.4584375926535784e-8,1.6257407948682464e-9,1.052592076974697e-9,1.0823982432624007e-9,-9.753822216016795e-9,9.919136038697662e-11,1.250704717351947e-10,1.0951275136395014e-9,3.289726904387461e-10,-1.0475439360380249e-10,-1.9064384320217377e-11,1.2375758823590139e-9,4.2397814379289665e-10,3.150231376698494e-10,7.492240354779185e-11,9.062442755459645e-10,1.885741083959185e-10,1.860224073990092e-10,6.067713116549758e-11,2.00063096077538e-9,2.26006347072751e-10,2.9573206634921163e-10,-4.55844121513542e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.531934975670773e-8,2.7134946685944636e-9,0.00014038757957177334,4.682666228756065e-9,5.221529467502899e-8,5.014635632404687e-9,1.0548157741121023e-8,3.5590632711795908e-9,4.994242593529259e-8,2.0104582422315195e-8,5.275029533705522e-9,1.9768292712230617e-9,3.013258923925916e-8,2.579999589216161e-9,3.306322867240565e-9,1.2217903173812576e-9,3.9051300617310385e-8,3.758257641817385e-9,2.821469502787829e-9,7.791846664215643e-9,3.0763007025348645e-10,-5.022227650649228e-8,6.436285021495825e-10,5.4370466438357054e-9,1.7098522807936646e-9,-6.120726174758727e-11,3.304285859283853e-11,6.839957130110951e-9,1.7867864048169991e-9,1.1702320931087023e-9,2.6268598795727486e-10,6.0899060101480876e-9,6.483395224780853e-10,6.150067170866522e-10,2.0618903254702777e-10,7.609280449578814e-9,7.409308512882828e-10,9.28777242508479e-10,-8.008402490172392e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.717217379480841e-8,1.993576635248835e-9,4.6826662287560695e-9,0.000140551400577643,2.8316710014857072e-8,2.0160349178125417e-9,8.152022533807801e-9,2.8634519993074437e-9,2.7042421863580275e-8,1.2432387731392038e-8,3.2191313891848847e-9,1.4206540818569882e-9,1.5228864432469122e-8,1.5673338529740191e-9,2.237653110764845e-9,8.449166334456778e-10,2.245639608331756e-8,2.4961496168856016e-9,1.5897706776217053e-9,1.3593408158751114e-9,1.2062228843723492e-10,3.321968518114002e-10,-1.3838551276293404e-8,1.5134019618867494e-9,4.847494373470186e-10,-1.7698677000060602e-10,-3.6147272688835387e-11,1.6819145454972926e-9,6.043427827635526e-10,4.492521850287248e-10,1.0847508380554445e-10,1.293223150198623e-9,2.7787750797410714e-10,2.7275663311255096e-10,8.860337074780212e-11,2.934585441092034e-9,3.3159677511500967e-10,4.37878149862358e-10,-6.805407711340412e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7.296032552081177e-7,1.769951320318904e-8,5.2215294675028973e-8,2.8316710014857072e-8,0.00013842389960879334,2.3277164726874567e-8,8.36182278043007e-8,2.7411830673671805e-8,3.461845862258765e-7,1.3822479302653712e-7,2.9053887092504495e-8,1.2522914887620885e-8,1.9626248301756642e-7,1.3319332917939481e-8,1.9072201869331068e-8,7.272165509641987e-9,2.2714781178643427e-7,2.1213356072682802e-8,1.2232708846042275e-8,2.3375822572857316e-8,6.134351188288344e-10,5.740417438326495e-9,7.864053005534589e-10,-1.453296447241931e-7,6.329171704038149e-9,-2.621603943270301e-9,-6.514970694389957e-10,2.059752634880778e-8,3.113836003232387e-9,3.653433621748674e-9,5.986025789155259e-10,2.684064592696672e-8,1.9944935846567254e-9,1.6618550293927482e-9,5.390261921608461e-10,2.3257897689796735e-8,2.0516845619913965e-9,2.943313659835502e-9,8.296816628104058e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.2629479786157346e-8,1.3320510963711962e-9,5.014635632404687e-9,2.0160349178125417e-9,2.3277164726874574e-8,0.0001405461482103681,3.0883988106580917e-9,1.1582474059993598e-9,3.791286141581237e-8,1.0740757191943612e-8,4.333443973693959e-9,1.0366090149947992e-9,2.1287745783154947e-8,1.9080251082121997e-9,2.039114472050734e-9,7.17526487839834e-10,2.5464131444726798e-8,2.3904740591959877e-9,2.4563911568186586e-9,1.178279208235891e-8,3.83288142796319e-10,1.7329320686974683e-9,5.649706292782248e-10,6.152223902509327e-9,-6.850839687863625e-8,2.834579378965397e-10,1.4288820272008556e-10,1.3092323912435886e-8,3.0055258479706497e-9,1.6333517517742297e-9,3.1509578724078055e-10,7.625993099518746e-9,7.232343908439227e-10,7.013262959989629e-10,2.3884513786000375e-10,8.85797350426174e-9,8.371345643733292e-10,1.0018280331750004e-9,4.5773040082566525e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.4112959974537618e-7,5.216828775994743e-9,1.054815774112102e-8,8.152022533807803e-9,8.361822780430068e-8,3.0883988106580897e-9,0.00014018416909811118,8.475711391784098e-9,8.85381309464322e-8,3.6662270800237654e-8,7.097373055542976e-9,3.595114267932199e-9,3.6578847490633743e-8,3.2563968929983168e-9,5.269887286106978e-9,2.0336341329947856e-9,5.274930520407617e-8,5.735771101864556e-9,2.690856041959953e-9,-5.3102553114388685e-9,-1.521744285673838e-11,-5.722049135777015e-10,-3.192049815053704e-11,-1.5415480119562484e-9,1.5114015274894441e-10,1.1173720524471958e-8,-3.0615039749074683e-10,-2.5492839946583804e-9,-6.584615819034157e-10,2.1637139827893716e-10,2.24225398194008e-11,-1.168315357622743e-9,2.008287078992856e-10,1.6005870474163676e-10,4.234835900191028e-11,1.2544292189766769e-9,2.1623155938511582e-10,4.1283309769229277e-10,-1.1836217206335364e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.53397462823369e-8,1.8305931040075984e-9,3.5590632711795916e-9,2.863451999307443e-9,2.7411830673671792e-8,1.1582474059993592e-9,8.475711391784095e-9,0.00014057092993405418,2.460477299030409e-8,1.207946181139088e-8,2.5599932104841e-9,1.2783296776554735e-9,1.2441984543682147e-8,1.2048985721598745e-9,1.89542447653352e-9,7.304925857901254e-10,1.856095652436698e-8,2.0819535473840605e-9,1.0573752128722388e-9,-1.4488392252263399e-9,2.066492806853981e-11,-2.1107831388223771e-10,2.8597484249761872e-11,-1.364905556868576e-10,7.611383715793558e-11,-3.1116454826201267e-10,1.6608105762492917e-9,-4.1125386313605706e-10,-6.017612570368911e-11,1.312220247886976e-10,2.7969374252328937e-11,-3.4649725995052063e-10,1.0797602900260204e-10,9.925915200593231e-11,2.9274838537935664e-11,8.208974793864406e-10,1.256119027593942e-10,1.9955677759974573e-10,-5.5688406559497706e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.484796821717266e-7,1.7591170580639583e-8,4.994242593529258e-8,2.7042421863580282e-8,3.4618458622587627e-7,3.7912861415812374e-8,8.853813094643221e-8,2.4604772990304088e-8,0.00013840538146444093,1.4020847799932017e-7,3.4342050154618784e-8,1.2509395987854054e-8,2.314577269918242e-7,1.608805801150526e-8,2.0145616310652398e-8,7.59350952735343e-9,2.514016038658392e-7,2.2469228147755346e-8,1.5064194877338487e-8,5.026304020468625e-8,1.3655482211197137e-9,7.33737438161815e-9,1.8629666348845142e-9,1.9277198234979355e-8,1.3135439608300482e-8,-1.9532131498727725e-9,-1.5615746063764964e-10,-2.465143417959263e-7,7.703511323739988e-9,6.9255020712812945e-9,1.1489728283613347e-9,4.3905100090953756e-8,3.6180293503559337e-9,2.8696659696593427e-9,9.813783713221934e-10,3.997986971608558e-8,3.4014087486862256e-9,4.428671902622802e-9,1.0533789596707719e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.4645260544177455e-7,8.016181790428905e-9,2.0104582422315185e-8,1.2432387731392035e-8,1.3822479302653704e-7,1.0740757191943609e-8,3.666227080023767e-8,1.207946181139088e-8,1.4020847799932014e-7,0.00013974990233775578,1.571854183857958e-8,5.667304097894329e-9,8.320623219201275e-8,5.987306131567597e-9,8.684590413306595e-9,3.2861827517831127e-9,9.821161775525057e-8,9.59605424118773e-9,5.588685106632569e-9,5.482232649737483e-9,2.9832499055490327e-10,1.5667474753681117e-9,4.2051352705052973e-10,3.8045235914804735e-9,2.9834243370704608e-9,-1.0890081873325697e-9,-2.5827373936672514e-10,7.851593634234012e-9,-6.002342206892518e-8,2.504284891854254e-9,2.8935071684790977e-10,1.1797975790613033e-8,8.994916350772163e-10,7.83007531073407e-10,2.543275153920449e-10,1.0191712110767551e-8,9.67609724182647e-10,1.3630998897548887e-9,-4.610181479578238e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
