0.00013716808038375823,2.899413052285987e-8,8.505494602557508e-8,7.199132764813654e-7,6.290270060151275e-8,4.201990430626101e-8,1.8561208783635579e-7,6.086282600288904e-7,3.694422171072672e-8,2.770100831271321e-7,2.0380001094273773e-8,3.0256720974150326e-7,5.295252203534621e-8,3.0982457565483784e-8,1.1783876166021151e-8,3.999879085093832e-7,3.457548373394945e-8,1.9999375974468114e-8,-2.630819644476641e-7,9.369400008671101e-10,9.940818584415902e-9,2.2032590617532518e-8,-3.2988907535687064e-9,1.2077785789549453e-8,-5.7373726876073315e-9,5.23501806895525e-8,-1.6596335487862658e-9,8.226877514159283e-9,9.381045586390285e-10,3.942467422214619e-8,1.2674831516788867e-8,2.6410545451953573e-9,8.539320854745836e-10,4.4891742236023904e-8,3.3000254713779168e-9,4.844572899855972e-9,4.68709787463654e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.8994130522859872e-8,0.00014062849722003826,2.7824433262663262e-9,1.8163719535650298e-8,2.2836750427171758e-9,1.343434768503119e-9,6.650646819630292e-9,1.6640011237845322e-8,1.4928352452711692e-9,8.393373912891422e-9,9.21098115966126e-10,1.003179205163134e-8,2.1299168395302156e-9,1.4634091412679716e-9,5.512798491110124e-10,1.4477799015052422e-8,1.6298934511032105e-9,1.0567332779777101e-9,1.113478357062787e-9,-9.752937961351086e-9,1.3074453867302548e-10,1.1991421067714991e-9,-1.0278128293513237e-10,3.332868502891384e-10,-1.0421577715067059e-10,1.2986230991175823e-9,-5.7364603847200675e-11,3.3619072198078345e-10,7.562412877781424e-11,1.0630947419878394e-9,4.996986365704333e-10,1.878917554930236e-10,6.169421556354682e-11,1.9695829268710352e-9,2.276087760787801e-10,2.972755610059179e-10,-4.597899111095848e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.5054946025575e-8,2.782443326266324e-9,0.00014037853846671745,6.00524037378864e-8,4.4248002750457335e-9,5.074355651148183e-9,1.4075448431731852e-8,4.7574814786931156e-8,2.8381606315117588e-9,2.2502294699020643e-8,2.028452850060446e-9,2.894303313974539e-8,6.760047813379046e-9,3.397991195278397e-9,1.2557782233027354e-9,3.955879108926417e-8,3.86211693357384e-9,2.911631319232192e-9,8.047180977125538e-9,3.198993480200602e-10,-5.4221430836551375e-8,9.08769895881332e-9,-1.8501526257962602e-10,1.726904273694815e-9,-2.072754046059953e-12,7.03659093172665e-9,-8.749762458645591e-11,2.158319983918835e-9,2.7275385346446867e-10,5.772720346446899e-9,2.128788638670277e-9,6.376332511965477e-10,2.1390970785938933e-10,7.77717618463341e-9,7.679575162737516e-10,9.612402948101892e-10,-1.517753956546261e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7.199132764813653e-7,1.816371953565029e-8,6.00524037378864e-8,0.00013841264596838648,3.91641741874791e-8,2.3809836128694504e-8,1.103683015070156e-7,3.226965515411092e-7,2.2596650038955867e-8,1.5336912097111302e-7,1.2878907236815234e-8,1.8582652646339596e-7,3.2976854585520006e-8,1.9786697460755307e-8,7.520786535093647e-9,2.3121085625718088e-7,2.205815372099047e-8,1.309572357404837e-8,2.6307736419600222e-8,7.522078333559565e-10,8.975335350637529e-9,-1.5812521279922797e-7,-1.997796284599433e-9,6.54008701460516e-9,-3.0749156024554544e-9,2.276531931169293e-8,-9.61836820186481e-10,5.25829604214654e-9,7.124301877286327e-10,2.4747055316402336e-8,7.918764758580689e-9,1.911360719901925e-9,6.21986672535537e-10,2.555281167250167e-8,2.351868671711548e-9,3.2937347337904953e-9,1.771517629193204e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.290270060151273e-8,2.283675042717174e-9,4.4248002750457335e-9,3.916417418747912e-8,0.00014051458132261388,1.028585264726595e-9,1.4668724998960936e-8,2.935092222966247e-8,3.280387948352028e-9,1.6309437958109252e-8,1.5688121488877659e-9,1.493592487203473e-8,2.0741065719871288e-9,2.2518556305343524e-9,8.791259485269405e-10,2.1330859399250276e-8,2.4441242995028952e-9,1.0652023688276617e-9,-3.838708675225238e-9,-3.657315811151125e-11,-4.0709442462462353e-10,-1.445033449651334e-9,1.1521746164909945e-8,-8.110041809687886e-11,-6.733328028350628e-10,-1.5793578333490517e-9,-1.7195468333889252e-10,-8.24744577448977e-10,-1.3293742071922931e-11,-8.243070994689898e-10,7.931638440327226e-12,2.7006588750500198e-11,3.2723247238549516e-12,-1.467430523554485e-10,4.272838583110702e-11,1.2721747898958882e-10,-6.107949570685992e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.2019904306260986e-8,1.3434347685031184e-9,5.074355651148179e-9,2.3809836128694507e-8,1.0285852647265946e-9,0.0001405463430379043,4.4031557877602505e-9,3.664448294054626e-8,6.900386720190202e-10,1.4743392047546505e-8,1.0446106222013005e-9,1.9448082023168614e-8,5.800011103520581e-9,2.0491420758254043e-9,7.214542314535332e-10,2.527800413473989e-8,2.401912667668034e-9,2.4601894920074838e-9,1.1631354302846408e-8,3.824282046806426e-10,1.7452575098839268e-9,6.486540953765819e-9,-2.0406568636666875e-11,-6.842744041135142e-8,4.1903017096189135e-10,1.2793105500761269e-8,7.755688377064868e-12,4.593789810926914e-9,3.1453297485598244e-10,6.897197325894378e-9,2.3367883593748933e-9,7.001271482306697e-10,2.3826905164787887e-10,8.760343880394573e-9,8.362880406727764e-10,1.0013575763962908e-9,2.0455543730675328e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.8561208783635573e-7,6.65064681963029e-9,1.4075448431731847e-8,1.1036830150701556e-7,1.4668724998960936e-8,4.403155787760249e-9,0.00014001112930812112,1.0821994734008293e-7,9.22920968852324e-9,5.1059057060513135e-8,4.581631492034466e-9,4.848108061978775e-8,7.469493745714845e-9,6.710371057223618e-9,2.595597409426173e-9,6.819090401005787e-8,7.290150018037759e-9,3.386313912086726e-9,-6.253075693917988e-9,-2.929082542284132e-11,-4.701122320819081e-10,-1.923005171375828e-9,-7.562665991273991e-10,3.0690901075906246e-10,1.1961484273519521e-8,-2.3120358126481906e-9,-4.421956505694189e-10,-1.4136794089520396e-9,2.0248311446626438e-11,-2.3298902265332276e-10,6.292876055459982e-10,1.885804067812871e-10,5.053575202040929e-11,1.5624129831944187e-9,2.544933430907064e-10,5.038705731932041e-10,-1.246445123997931e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.086282600288904e-7,1.664001123784532e-8,4.757481478693114e-8,3.226965515411091e-7,2.9350922229662456e-8,3.664448294054626e-8,1.0821994734008305e-7,0.00013851605020185609,1.8272692465534898e-8,1.527901476567841e-7,1.1870987911226276e-8,2.0214799622085236e-7,4.516942730351272e-8,1.9207004568752458e-8,7.214360051115863e-9,2.39301652163647e-7,2.149106796684876e-8,1.4712333490358135e-8,5.122080248734408e-8,1.3943979855616255e-9,7.449539465497174e-9,2.1828302754593336e-8,-1.310207408894587e-9,1.2825425435045502e-8,-1.8419406222006032e-9,-2.4778912196825566e-7,-6.585853013419523e-10,1.2675396180498233e-8,1.1694410568622444e-9,3.700800379787272e-8,1.4382772447493125e-8,2.8794397985758374e-9,9.795007489408924e-10,3.963912080643431e-8,3.4256839009262364e-9,4.4248740853706685e-9,9.375736919434055e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.694422171072673e-8,1.4928352452711697e-9,2.8381606315117588e-9,2.2596650038955874e-8,3.2803879483520278e-9,6.900386720190201e-10,9.229209688523236e-9,1.827269246553489e-8,0.00014060952224658334,1.036946159673545e-8,1.0322834200243727e-9,9.663191817687611e-9,1.4142783523935998e-9,1.501737950392509e-9,5.832595912918701e-10,1.4043090525819961e-8,1.6360012391155715e-9,7.549057387941318e-10,-2.0311716340620306e-9,-7.846851800677703e-12,-2.6217667524169126e-10,-5.254339144985543e-10,-1.737820659593321e-10,-4.1679184460504345e-11,-3.8214679113460957e-10,-8.643145677071272e-10,5.83523162077776e-9,-4.665427052021104e-10,3.4344626005221418e-12,-4.612379107050015e-10,3.600439266018973e-11,4.11338015884211e-11,1.0370522930087381e-11,1.04385561751619e-10,5.521898150275343e-11,1.1016925781163366e-10,-4.730196553008208e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.7701008312713197e-7,8.393373912891422e-9,2.2502294699020636e-8,1.5336912097111307e-7,1.6309437958109246e-8,1.4743392047546506e-8,5.1059057060513155e-8,1.527901476567841e-7,1.0369461596735446e-8,0.00013963516857261535,5.9312236231838745e-9,9.255617167847819e-8,1.5162214159980852e-8,9.101073777457821e-9,3.433987166428232e-9,1.0760125137500835e-7,1.0074521086883985e-8,5.925358578963976e-9,7.673635448951393e-9,3.551316073513252e-10,2.324607993272253e-9,4.874683603689549e-9,-7.627214366405038e-10,4.6492332088069e-9,-1.3325480979149938e-9,1.272442371437415e-8,-4.171211456372077e-10,-7.754925199237046e-8,3.2283956794920046e-10,1.52669642990122e-8,3.6356073632055112e-9,8.55733290609259e-10,2.7990807545670247e-10,1.178423995035341e-8,1.0554608409971646e-9,1.4690229906077598e-9,3.434571055871017e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
