0.0001371681278928284,1.1324255668858561e-7,7.211609442650107e-7,1.041223930302396e-7,1.8582446373959573e-7,6.433001769417318e-7,2.767525122400418e-7,3.2305000789026445e-7,5.313552632800742e-8,4.2996644822790405e-8,4.0108715648674754e-7,5.514439531418369e-8,-2.6331439392432946e-7,1.0064358513627294e-8,2.2326844513663343e-8,9.015799873152042e-9,-5.7523814164551585e-9,5.087097277533858e-8,8.210721830683688e-9,4.0130528957589294e-8,1.2714453494118424e-8,3.5124738787863592e-9,4.525048891842413e-8,8.358085656903513e-9,4.4748995879482835e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.1324255668858567e-7,0.00014025608825518453,7.749845514351987e-8,1.2771732902272887e-8,2.0717906787859497e-8,6.701245285293852e-8,3.061877621638893e-8,4.0336174961957915e-8,8.582166311100665e-9,6.459662862881253e-9,5.2711779570233626e-8,9.004831577805776e-9,8.50716689246905e-9,-5.975002311464676e-8,9.699814757228022e-9,1.6567297125206026e-9,-1.5260585513244081e-10,7.8814885112929e-9,2.3582471277565146e-9,6.677664630524595e-9,2.5003921662781722e-9,1.017359335019113e-9,9.246817305179963e-9,2.098697242782219e-9,-6.158110522548913e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7.211609442650112e-7,7.749845514351988e-8,0.00013841239262478723,6.254911785378318e-8,1.1086249267763839e-7,3.425284891954355e-7,1.5365553680110568e-7,1.9851959983854383e-7,3.32033986138239e-8,2.738202784786824e-8,2.324727597605444e-7,3.505563440211705e-8,2.6364904101587296e-8,9.098058236670674e-9,-1.583026385524707e-7,4.701044762763001e-9,-3.0958416466881537e-9,2.2068004683328614e-8,5.278293347497948e-9,2.535585242526747e-8,7.981507250758413e-9,2.5207610541580643e-9,2.5855073616396115e-8,5.663313253181394e-9,4.845623337044289e-9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.0412239303023959e-7,1.2771732902272888e-8,6.25491178537832e-8,0.00014029720264366124,1.9488774737094798e-8,6.904558456942902e-8,3.128971482662767e-8,3.663547307097481e-8,7.819673926012635e-9,5.761786394075746e-9,4.7354000719428163e-8,8.056587664431053e-9,8.151348176671702e-9,1.6065328283619537e-9,5.129227957830784e-9,-5.72165851240147e-8,-2.0765076725949476e-10,1.1183123942091446e-8,3.850079037536358e-9,6.2484629396844285e-9,2.29482672335471e-9,9.173124615546896e-10,8.442796982057693e-9,1.8938758701769266e-9,-4.855016526535082e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.8582446373959568e-7,2.0717906787859497e-8,1.1086249267763836e-7,1.9488774737094805e-8,0.00014001102950586777,1.159985906112707e-7,5.120201293629342e-8,5.246520546451091e-8,7.58320322507574e-9,9.39022679902652e-9,6.882878715806697e-8,1.0531778837361462e-8,-6.336534742408082e-9,-5.467407835738864e-10,-1.850224741481691e-9,-4.039206966274342e-10,1.197177992006569e-8,-2.7005547694001022e-9,-1.4331719157663591e-9,-2.8438166489467905e-10,6.552508182504929e-10,2.3245840932447932e-10,1.6614399360690065e-9,7.555666462444085e-10,-1.3447614231561584e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.43300176941732e-7,6.701245285293856e-8,3.4252848919543534e-7,6.904558456942901e-8,1.159985906112707e-7,0.0001384137671885046,1.6285219151761907e-7,2.2339508408527127e-7,4.5994658517793344e-8,2.8138321223686783e-8,2.502716064890478e-7,3.7319053740060566e-8,4.9757633310800734e-8,8.350421980951793e-9,2.1251257224065055e-8,1.1435500913135202e-8,-2.179261218744811e-9,-2.4400250891479305e-7,1.2350899115970277e-8,3.761669153975387e-8,1.4304458998353051e-8,3.965925000917238e-9,3.953338498172591e-8,7.744195565456581e-9,8.615001264848062e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.7675251224004167e-7,3.061877621638894e-8,1.5365553680110565e-7,3.128971482662767e-8,5.120201293629343e-8,1.6285219151761901e-7,0.00013963421307398266,9.889516861427163e-8,1.5245748722626292e-8,1.261469784886578e-8,1.0803573093464959e-7,1.6004616572250334e-8,7.655419047959446e-9,2.5082352756509508e-9,4.985461667646251e-9,3.9431321841935844e-9,-1.34105998296656e-9,1.236742456260315e-8,-7.774465714606889e-8,1.5621049076794234e-8,3.657392457383825e-9,1.131885283587332e-9,1.1911749466644657e-8,2.5379823637338814e-9,2.6013282236719074e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.230500078902644e-7,4.033617496195796e-8,1.9851959983854373e-7,3.663547307097482e-8,5.246520546451089e-8,2.2339508408527127e-7,9.889516861427167e-8,0.00013931336103954325,3.061298796960036e-8,1.8108303421710414e-8,1.726966878871723e-7,2.657545246795052e-8,3.8207063303694044e-8,6.6890813474463915e-9,2.6107438042821778e-8,6.318115313939164e-9,2.612651297853811e-10,3.706030199383106e-8,1.539240722575802e-8,-2.2837198710773087e-7,1.0194114739939844e-8,3.48843774529827e-9,3.7639014392870817e-8,7.039745324582807e-9,-7.80141034560264e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5.313552632800744e-8,8.582166311100662e-9,3.3203398613823896e-8,7.819673926012633e-9,7.583203225075738e-9,4.5994658517793344e-8,1.5245748722626286e-8,3.0612987969600345e-8,0.00014047009059529,5.141327099488999e-9,3.999407156593582e-8,6.8147842391956e-9,1.2996256817019167e-8,2.324533526585579e-9,8.362492212384635e-9,2.1874158398445008e-9,5.363245117160292e-10,1.4294649924116438e-8,3.6068732963582288e-9,9.979948777433708e-9,-8.325555900291713e-8,1.6612602331276012e-9,1.3293011193447615e-8,2.3850902135899332e-9,-4.071521446368996e-8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.2996644822790405e-8,6.4596628628812516e-9,2.7382027847868233e-8,5.761786394075744e-9,9.39022679902652e-9,2.813832122368678e-8,1.2614697848865775e-8,1.8108303421710414e-8,5.141327099489001e-9,0.0001405515083308447,2.46855339316258e-8,4.537171475451456e-9,4.096458481964619e-9,6.863483259334975e-10,3.229451031376471e-9,7.162031742620187e-10,4.2480383026340565e-12,3.869431891450224e-9,1.1041461961424097e-9,3.0418211950238205e-9,1.6436768194276189e-9,-2.7972345598728334e-8,4.7543294648123496e-9,1.111341203551828e-9,-7.380166273969797e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
