0.00013721001124584236,2.8423747091502288e-8,1.2613243427827088e-7,6.611668117874139e-7,6.251595135295409e-8,1.803871486804577e-7,4.393730049498344e-8,6.363868040326909e-7,2.406766749461937e-7,4.725698853438178e-8,3.191359103546845e-7,3.021161149635357e-8,5.2302464079957974e-8,1.1547017464395931e-8,3.860059224006879e-7,4.240537722918211e-8,1.955122064142365e-8,-2.610182844181753e-7,8.953615535203289e-10,7.485842087328716e-9,2.2092497818112413e-8,-3.313305977186326e-9,7.875333395464211e-9,-1.1552473112867795e-9,5.077951924118506e-8,4.143142266185052e-9,6.159331934050392e-9,4.030906517737545e-8,9.053502015597344e-9,5.998775493320632e-9,8.315598278605908e-10,4.4045708033407677e-8,3.050791394643431e-9,4.723072805867019e-9,5.178867073488103e-7,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.8423747091502288e-8,0.0001406285006555735,4.532903223721433e-9,1.6861442162989445e-8,2.282180420766338e-9,6.1536293776951e-9,1.8383473687408134e-9,1.7216967442204698e-8,7.830821700857861e-9,2.116054594214382e-9,1.0413101213496786e-8,1.5943200153653068e-9,2.289839170686784e-9,5.510029768724183e-10,1.4323626660701757e-8,1.986879332241648e-9,1.055588967334865e-9,1.0625740966362153e-9,-9.753552060246347e-9,2.35832553272524e-10,1.0659847118693818e-9,-1.030250902370109e-10,1.8325438004102928e-10,-1.919976186232364e-11,1.1839827916112065e-9,3.997455183806988e-10,3.1079548882544326e-10,9.838521176868475e-10,5.181578129835524e-10,2.9899201764919325e-10,6.090358093018611e-11,1.9354354520297965e-9,2.2565034141697968e-10,2.964936651949603e-10,-4.772078027804713e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.2613243427827088e-7,4.532903223721432e-9,0.00014021679063436703,7.101833017823025e-8,8.394239903616188e-9,2.348948164936389e-8,6.346084134197005e-9,7.056567255764749e-8,3.03115506482211e-8,7.844805998408089e-9,4.217511646689154e-8,6.219022411265485e-9,8.541495183058988e-9,1.9595625073851928e-9,5.5610099469344624e-8,7.114122893236608e-9,3.969433428264677e-9,6.517924634881083e-9,3.501798152119977e-10,-4.9289805176565785e-8,4.9716678952916315e-9,-3.9494458705567507e-10,1.3097311419761468e-9,-4.153723061283708e-11,6.501360651246107e-9,1.8310699123389047e-9,1.3358697258186087e-9,5.662399018241829e-9,2.111395605171329e-9,1.3410551925748114e-9,2.475436132750626e-10,8.572035923279187e-9,9.113837435428763e-10,1.1760909143412828e-9,-8.732540580008613e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.611668117874138e-7,1.6861442162989445e-8,7.101833017823032e-8,0.0001385597607069061,3.566844275414864e-8,9.843845963054477e-8,2.5677697292536268e-8,3.183533401421696e-7,1.2758346914848894e-7,2.792876164379344e-8,1.846836475248664e-7,1.925243815724122e-8,3.08754293202585e-8,6.986500510366369e-9,2.118794761847394e-7,2.5464268477195772e-8,1.2169529259137084e-8,2.570146445549625e-8,7.032017868729386e-10,4.388826929334464e-9,-1.47133715081684e-7,-1.794672905021683e-9,3.5889047395472943e-9,-5.425447417323189e-10,2.0426334770838166e-8,3.6253035823910227e-9,3.7216091019913935e-9,2.369070803950093e-8,5.95573997753643e-9,3.679049587609286e-9,5.799517845994484e-10,2.372106667998381e-8,2.124985990200952e-9,3.0599795924986927e-9,3.1770468156168017e-8,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.251595135295409e-8,2.282180420766339e-9,8.394239903616188e-9,3.566844275414863e-8,0.0001405146835276422,1.1729013904689967e-8,3.820467988071908e-9,3.110712440899792e-8,1.5404366850087577e-8,2.9256484504766124e-9,1.5803806231395453e-8,1.276161535382081e-9,3.333351508670854e-9,8.757985364127724e-10,2.1022311862072343e-8,3.1457825044351864e-9,1.0534232391635639e-9,-3.882323065483133e-9,-3.968078702723591e-11,-4.233032260247157e-10,-1.3743836714633646e-9,1.1512711547693291e-8,-6.261401764466893e-10,-1.6587980999578454e-10,-1.7815842313259844e-9,-5.433814227971258e-10,-1.4050225456587773e-11,-9.96681127520145e-10,1.9298402600589268e-10,-2.781293666484409e-11,9.149591733507108e-13,-1.8823195150898088e-10,1.0304398044653282e-11,1.2191165079898312e-10,-6.181021555538891e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.8038714868045782e-7,6.153629377695101e-9,2.3489481649363896e-8,9.843845963054482e-8,1.1729013904689973e-8,0.0001399822454141108,9.64099160574528e-9,1.253591697827723e-7,4.581401932207442e-8,1.0765106463774998e-8,5.7523146251674716e-8,7.1534918711297076e-9,1.1151196645738032e-8,2.5696726147205656e-9,7.377800872618149e-8,9.328026569213361e-9,4.65721828122382e-9,6.622863789545549e-9,3.1233928128178463e-10,1.3838401209299081e-9,4.000961760428606e-9,-5.568258100943869e-10,-5.3391324984202146e-8,-1.957158958709059e-10,1.01547994654447e-8,2.0470000334796746e-9,1.6871920095218572e-9,6.056047899967897e-9,2.23833381197386e-9,1.375211848555863e-9,2.427343709986605e-10,8.824343279007551e-9,8.946339120832555e-10,1.2325178515777717e-9,-6.857803672746569e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.393730049498344e-8,1.8383473687408132e-9,6.346084134197004e-9,2.5677697292536264e-8,3.82046798807191e-9,9.640991605745278e-9,0.0001405709377020527,2.4090201660910954e-8,1.1818541189487673e-8,2.5558051770473016e-9,1.3232727702567189e-8,1.4289138498283108e-9,2.8814091244104705e-9,7.340931464829332e-10,1.817201091071224e-8,2.6439078575828527e-9,1.0606239971736475e-9,-1.4266457491306627e-9,2.093049033147178e-11,-1.074721006626688e-10,-1.2272352129175777e-10,-1.9183790448682196e-10,-2.9444071585440654e-10,1.6611375239079443e-9,-4.542366377531907e-10,-8.481292566089489e-11,1.2492677266871051e-10,-1.6113128149656795e-10,3.3560312274493807e-10,1.2368518574501795e-10,2.9467916697331643e-11,7.563420435220805e-10,1.1232087101534093e-10,1.9991233066444265e-10,-5.897522878451256e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.363868040326905e-7,1.72169674422047e-8,7.056567255764749e-8,3.1835334014216986e-7,3.110712440899795e-8,1.2535916978277238e-7,2.4090201660910944e-8,0.00013843513459856172,1.378832224872e-7,3.375419852869076e-8,2.2092328666441683e-7,2.533470599872618e-8,3.781700641124335e-8,7.424039209631726e-9,2.4236623076406544e-7,2.6691842849179075e-8,1.4635365216911503e-8,4.8924011518878006e-8,1.3198505283597455e-9,7.0927945257646785e-9,1.9252377257454943e-8,-1.405085980694673e-9,1.074246510712723e-8,-1.58442791800694e-10,-2.3927879272245634e-7,7.331207016180231e-9,6.8287163532218206e-9,3.7222087161199984e-8,8.764773294580404e-9,7.343715614243772e-9,9.535053374417093e-10,3.8534856079133214e-8,3.292214033113051e-9,4.283128308668891e-9,1.4499251703406288e-7,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.406766749461937e-7,7.83082170085786e-9,3.03115506482211e-8,1.2758346914848897e-7,1.5404366850087587e-8,4.581401932207441e-8,1.1818541189487682e-8,1.3788322248720015e-7,0.00013975752221970803,1.563202182828489e-8,8.440538223660866e-8,8.519539667457811e-9,1.4044055182730313e-8,3.2047347902302747e-9,9.523715119026257e-8,1.1657662545522342e-8,5.4226255804212674e-9,5.314880692612714e-9,2.8302390049476865e-10,1.5615724622147496e-9,3.877076552600458e-9,-7.376067518167554e-10,1.814100600714788e-9,-2.5545344586010677e-10,7.601885955962157e-9,-5.99521524524491e-8,2.536318321136855e-9,1.1574348833100748e-8,2.576943611778027e-9,1.5049112705953126e-9,2.4399197819199213e-10,1.003165177238918e-8,8.965494774906803e-10,1.3136177373245889e-9,-2.5602031636048544e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.725698853438179e-8,2.1160545942143813e-9,7.844805998408092e-9,2.7928761643793445e-8,2.9256484504766145e-9,1.0765106463774997e-8,2.555805177047301e-9,3.375419852869074e-8,1.5632021828284886e-8,0.00014051464073464934,2.422053145834671e-8,3.964504843502606e-9,4.383688722126014e-9,9.708963152482663e-10,2.758050493405734e-8,3.5125334603668966e-9,2.4146687845631814e-9,6.515955885334948e-9,3.016986112851836e-10,1.164378569248545e-9,4.203528775167889e-9,-1.1242714859071078e-10,1.4968956289560096e-9,5.942122476683301e-11,6.696335082893976e-9,2.681335315139462e-9,-4.548073681459144e-8,5.961716470100201e-9,1.4960380885109166e-9,1.0032016909887866e-9,1.8991625918077946e-10,6.434038306803133e-9,6.97280135234634e-10,8.379175789900791e-10,-6.337696382736034e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
