0.00013716808038375823,2.899413052285987e-8,8.505494602557508e-8,7.199132764813654e-7,6.290270060151275e-8,4.201990430626101e-8,1.8561208783635579e-7,6.086282600288904e-7,3.694422171072672e-8,2.770100831271321e-7,2.0380001094273773e-8,3.0256720974150326e-7,5.295252203534621e-8,3.0982457565483784e-8,1.1783876166021151e-8,3.999879085093832e-7,3.457548373394945e-8,1.9999375974468114e-8,-2.630819644476641e-7,9.369400008671101e-10,9.940818584415902e-9,2.2032590617532518e-8,-3.2988907535687064e-9,1.2077785789549453e-8,-5.7373726876073315e-9,5.23501806895525e-8,-1.6596335487862658e-9,8.226877514159283e-9,9.381045586390285e-10,3.94246742221462e-8,1.2674831516788867e-8,2.6410545451953565e-9,8.539320854745836e-10,4.489174223602392e-8,3.3000254713779176e-9,4.844572899855974e-9,4.6870978746365407e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.899413052285987e-8,0.00014062849722003826,2.7824433262663266e-9,1.8163719535650298e-8,2.2836750427171758e-9,1.343434768503119e-9,6.650646819630293e-9,1.6640011237845322e-8,1.4928352452711692e-9,8.393373912891422e-9,9.21098115966126e-10,1.0031792051631342e-8,2.1299168395302156e-9,1.4634091412679718e-9,5.512798491110125e-10,1.4477799015052422e-8,1.6298934511032107e-9,1.0567332779777103e-9,1.113478357062787e-9,-9.752937961351086e-9,1.307445386730254e-10,1.1991421067714993e-9,-1.0278128293513237e-10,3.332868502891384e-10,-1.0421577715067058e-10,1.2986230991175823e-9,-5.736460384720068e-11,3.3619072198078345e-10,7.562412877781426e-11,1.0630947419878394e-9,4.996986365704333e-10,1.8789175549302358e-10,6.169421556354683e-11,1.969582926871036e-9,2.2760877607878016e-10,2.97275561005918e-10,-4.5978991110958495e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.5054946025575e-8,2.782443326266325e-9,0.00014037853846671745,6.00524037378864e-8,4.4248002750457335e-9,5.074355651148183e-9,1.4075448431731852e-8,4.7574814786931156e-8,2.8381606315117588e-9,2.2502294699020643e-8,2.028452850060446e-9,2.894303313974539e-8,6.760047813379046e-9,3.397991195278397e-9,1.2557782233027354e-9,3.955879108926417e-8,3.86211693357384e-9,2.9116313192321922e-9,8.047180977125538e-9,3.198993480200602e-10,-5.4221430836551375e-8,9.08769895881332e-9,-1.8501526257962602e-10,1.726904273694815e-9,-2.0727540460599493e-12,7.03659093172665e-9,-8.749762458645591e-11,2.158319983918835e-9,2.7275385346446867e-10,5.7727203464469e-9,2.128788638670277e-9,6.376332511965475e-10,2.1390970785938933e-10,7.77717618463341e-9,7.679575162737517e-10,9.612402948101896e-10,-1.5177539565462613e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7.199132764813653e-7,1.816371953565029e-8,6.00524037378864e-8,0.00013841264596838648,3.91641741874791e-8,2.3809836128694504e-8,1.103683015070156e-7,3.226965515411092e-7,2.2596650038955867e-8,1.5336912097111302e-7,1.2878907236815234e-8,1.8582652646339596e-7,3.2976854585520006e-8,1.9786697460755307e-8,7.520786535093647e-9,2.3121085625718088e-7,2.205815372099047e-8,1.309572357404837e-8,2.6307736419600222e-8,7.522078333559565e-10,8.975335350637529e-9,-1.5812521279922797e-7,-1.997796284599433e-9,6.54008701460516e-9,-3.0749156024554544e-9,2.276531931169293e-8,-9.61836820186481e-10,5.25829604214654e-9,7.124301877286327e-10,2.4747055316402346e-8,7.918764758580689e-9,1.9113607199019247e-9,6.21986672535537e-10,2.5552811672501676e-8,2.3518686717115485e-9,3.293734733790496e-9,1.7715176291932046e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.290270060151273e-8,2.283675042717174e-9,4.4248002750457335e-9,3.916417418747912e-8,0.00014051458132261388,1.028585264726595e-9,1.4668724998960936e-8,2.935092222966247e-8,3.280387948352028e-9,1.6309437958109252e-8,1.5688121488877659e-9,1.493592487203473e-8,2.0741065719871288e-9,2.2518556305343528e-9,8.791259485269405e-10,2.1330859399250276e-8,2.4441242995028956e-9,1.065202368827662e-9,-3.838708675225238e-9,-3.657315811151123e-11,-4.070944246246237e-10,-1.445033449651334e-9,1.1521746164909945e-8,-8.11004180968789e-11,-6.733328028350627e-10,-1.579357833349052e-9,-1.7195468333889252e-10,-8.24744577448977e-10,-1.3293742071922915e-11,-8.2430709946899e-10,7.931638440327248e-12,2.7006588750500227e-11,3.2723247238549702e-12,-1.4674305235544833e-10,4.2728385831107034e-11,1.2721747898958887e-10,-6.107949570685995e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.2019904306260986e-8,1.3434347685031184e-9,5.074355651148179e-9,2.3809836128694507e-8,1.0285852647265946e-9,0.0001405463430379043,4.4031557877602505e-9,3.664448294054626e-8,6.900386720190202e-10,1.4743392047546505e-8,1.0446106222013005e-9,1.9448082023168614e-8,5.800011103520581e-9,2.0491420758254043e-9,7.214542314535332e-10,2.527800413473989e-8,2.401912667668034e-9,2.4601894920074838e-9,1.1631354302846408e-8,3.824282046806426e-10,1.7452575098839268e-9,6.486540953765819e-9,-2.0406568636666875e-11,-6.842744041135142e-8,4.1903017096189135e-10,1.2793105500761269e-8,7.755688377064868e-12,4.593789810926914e-9,3.1453297485598244e-10,6.89719732589438e-9,2.3367883593748933e-9,7.001271482306696e-10,2.3826905164787887e-10,8.760343880394575e-9,8.362880406727766e-10,1.001357576396291e-9,2.0455543730675336e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.8561208783635573e-7,6.65064681963029e-9,1.4075448431731847e-8,1.1036830150701556e-7,1.4668724998960936e-8,4.403155787760249e-9,0.00014001112930812112,1.0821994734008293e-7,9.22920968852324e-9,5.1059057060513135e-8,4.581631492034466e-9,4.848108061978775e-8,7.469493745714847e-9,6.710371057223618e-9,2.595597409426173e-9,6.819090401005787e-8,7.2901500180377594e-9,3.3863139120867264e-9,-6.253075693917988e-9,-2.9290825422841276e-11,-4.701122320819082e-10,-1.923005171375828e-9,-7.562665991273991e-10,3.069090107590624e-10,1.1961484273519521e-8,-2.3120358126481906e-9,-4.421956505694189e-10,-1.4136794089520396e-9,2.0248311446626467e-11,-2.329890226533232e-10,6.292876055459982e-10,1.8858040678128716e-10,5.053575202040933e-11,1.5624129831944193e-9,2.544933430907065e-10,5.038705731932042e-10,-1.2464451239979314e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.086282600288904e-7,1.664001123784532e-8,4.757481478693114e-8,3.226965515411091e-7,2.9350922229662456e-8,3.664448294054626e-8,1.0821994734008305e-7,0.00013851605020185609,1.8272692465534898e-8,1.527901476567841e-7,1.1870987911226276e-8,2.0214799622085236e-7,4.516942730351272e-8,1.9207004568752458e-8,7.214360051115863e-9,2.39301652163647e-7,2.149106796684876e-8,1.4712333490358135e-8,5.122080248734408e-8,1.3943979855616255e-9,7.449539465497174e-9,2.1828302754593336e-8,-1.310207408894587e-9,1.2825425435045502e-8,-1.8419406222006032e-9,-2.4778912196825566e-7,-6.585853013419523e-10,1.2675396180498233e-8,1.1694410568622444e-9,3.7008003797872724e-8,1.4382772447493125e-8,2.879439798575837e-9,9.795007489408924e-10,3.9639120806434314e-8,3.4256839009262373e-9,4.42487408537067e-9,9.375736919434059e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.694422171072673e-8,1.4928352452711697e-9,2.8381606315117588e-9,2.2596650038955874e-8,3.280387948352028e-9,6.900386720190201e-10,9.229209688523236e-9,1.827269246553489e-8,0.00014060952224658334,1.036946159673545e-8,1.0322834200243727e-9,9.663191817687611e-9,1.4142783523936e-9,1.5017379503925092e-9,5.832595912918704e-10,1.4043090525819961e-8,1.6360012391155715e-9,7.549057387941319e-10,-2.0311716340620306e-9,-7.846851800677688e-12,-2.621766752416913e-10,-5.25433914498554e-10,-1.737820659593321e-10,-4.1679184460504364e-11,-3.8214679113460957e-10,-8.643145677071273e-10,5.83523162077776e-9,-4.665427052021104e-10,3.4344626005221567e-12,-4.6123791070500174e-10,3.600439266018974e-11,4.1133801588421134e-11,1.0370522930087396e-11,1.0438556175161923e-10,5.521898150275347e-11,1.1016925781163371e-10,-4.7301965530082107e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.7701008312713197e-7,8.393373912891422e-9,2.2502294699020636e-8,1.5336912097111307e-7,1.6309437958109246e-8,1.4743392047546506e-8,5.1059057060513155e-8,1.527901476567841e-7,1.0369461596735446e-8,0.00013963516857261535,5.9312236231838745e-9,9.255617167847819e-8,1.5162214159980852e-8,9.101073777457821e-9,3.433987166428232e-9,1.0760125137500835e-7,1.0074521086883985e-8,5.925358578963976e-9,7.673635448951393e-9,3.551316073513251e-10,2.3246079932722535e-9,4.874683603689549e-9,-7.627214366405038e-10,4.6492332088069e-9,-1.3325480979149938e-9,1.272442371437415e-8,-4.171211456372077e-10,-7.754925199237046e-8,3.2283956794920046e-10,1.5266964299012205e-8,3.6356073632055112e-9,8.557332906092587e-10,2.7990807545670247e-10,1.1784239950353412e-8,1.055460840997165e-9,1.4690229906077602e-9,3.434571055871018e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
