0.0001371288295363787,1.1500286443682541e-7,4.782956094489636e-8,7.355458816612987e-7,1.861263344440062e-7,4.574280305288406e-8,6.532780439106686e-7,2.821012258014253e-7,2.0900294447928625e-8,3.299334274367054e-7,5.422902812682517e-8,1.2118086021192651e-8,4.0872769631700186e-7,5.626385884364606e-8,-2.6642911314384594e-7,1.0185872184444164e-8,1.1977399138887147e-9,1.9979590759068552e-8,8.21004094337519e-9,-1.1727806061948041e-9,5.1988409137130277e-8,8.428768937719351e-9,9.864856707147524e-10,4.531467924370654e-8,6.204001330829479e-9,8.98322783955926e-10,4.62937865109634e-8,8.568548902863788e-9,4.1325769371262944e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.1500286443682534e-7,0.0001402630724951036,6.578117273872602e-9,7.003926394062397e-8,2.1404033291882033e-8,5.358943039564293e-9,6.756191045773699e-8,3.096165803855324e-8,2.8644259818060278e-9,3.9686843187993804e-8,7.91573815543513e-9,1.7489594486642422e-9,5.292152434670037e-8,8.916643231149164e-9,8.569603585746385e-9,-5.66281342533687e-8,7.289292391244796e-10,6.250583858934445e-9,1.709930623580711e-9,7.56406366303838e-12,8.011796977226011e-9,2.4331293284292473e-9,3.2753532711245865e-10,6.91111507248175e-9,1.4592404711836364e-9,2.595724419988249e-10,9.354046467387277e-9,2.082455961922942e-9,-5.369030377418282e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.782956094489637e-8,6.5781172738725925e-9,0.00014055141687709138,2.868923663986784e-8,9.828912808110584e-9,2.8865403092330234e-9,2.7547759971520945e-8,1.3314654463738036e-8,1.4325449178063911e-9,1.5723577234511742e-8,3.608990409173567e-9,8.532249950201064e-10,2.2801369699345906e-8,3.991902826443115e-9,1.4462242853718898e-9,4.330202938816566e-10,-1.3834136947034392e-8,1.5545552822544323e-9,3.151606082997857e-10,-3.584502578486465e-11,1.7923601171698182e-9,4.968836674774097e-10,1.1100302465571993e-10,1.4694534677826374e-9,4.736959560925965e-10,9.087635730279653e-11,3.0171626027364454e-9,7.562140433082052e-10,-6.790936592905412e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7.355458816612987e-7,7.003926394062396e-8,2.8689236639867848e-8,0.00013841587235388717,1.0683607275448222e-7,2.7648240134250676e-8,3.491559694041176e-7,1.565282757119003e-7,1.269787116373686e-8,1.9756980742206757e-7,3.254927039365141e-8,7.3818443549939495e-9,2.3026181570924927e-7,3.3737276123303785e-8,2.3815415709787443e-8,5.9636675424784405e-9,8.300352010749173e-10,-1.452206658300711e-7,3.6432024903088578e-9,-6.458254156462783e-10,2.0952080676330735e-8,4.851810823533391e-9,6.22486983439717e-10,2.6957497539762515e-8,3.6472682463087535e-9,5.570534521950341e-10,2.3911277849150358e-8,5.108472983588093e-9,6.382827303611553e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.8612633444400618e-7,2.140403329188204e-8,9.828912808110577e-9,1.0683607275448224e-7,0.00013997487494112312,9.726792221710101e-9,1.2635730017115508e-7,5.3940163378455864e-8,4.4934042105924985e-9,5.8412381078880115e-8,1.1588512345935299e-8,2.655431707795143e-9,7.751290662575921e-8,1.2452177690966093e-8,7.348985677102992e-9,1.4852168854312416e-9,4.95829964459757e-10,4.356189430257277e-9,-5.621529678836336e-8,-1.7993195354390972e-10,1.058755935223092e-8,3.5259323378158467e-9,3.1462168626333284e-10,6.684478150864194e-9,1.5012482240460517e-9,2.628333734614756e-10,9.662394478275875e-9,2.240371541693472e-9,-8.540629360520044e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.574280305288407e-8,5.35894303956429e-9,2.886540309233023e-9,2.7648240134250667e-8,9.726792221710101e-9,0.00014057092022704557,2.4947532126110526e-8,1.280710592988487e-8,1.2895753827388228e-9,1.2758293468321525e-8,2.958820677115464e-9,7.383194238389582e-10,1.8812555317265152e-8,3.064422681402733e-9,-1.421022515569852e-9,-1.8243828159668583e-10,3.252727743977525e-11,-1.0678287312873868e-10,-2.4185470271588205e-10,1.6635200127709021e-9,-3.4848867449282754e-10,-2.615979271503954e-10,3.028520173508417e-11,-2.2323533272577617e-10,1.5234586554999493e-10,3.1322671039859286e-11,8.762472866000943e-10,3.183873144546846e-10,-5.657291309329128e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.532780439106684e-7,6.756191045773703e-8,2.7547759971520948e-8,3.4915596940411765e-7,1.2635730017115508e-7,2.494753212611052e-8,0.00013839482090733353,1.6497288616318583e-7,1.2743457576326601e-8,2.3270758622755233e-7,3.816374705746098e-8,7.730494008802394e-9,2.549874514728592e-7,3.7961965129415e-8,5.100507335349456e-8,8.431770531789054e-9,1.9392700505599306e-9,2.00763617593166e-8,1.0962474873288455e-8,-1.4731859844634407e-10,-2.4881824904414405e-7,1.2701758984584766e-8,1.189258140348548e-9,4.411012947155225e-8,7.213842009711424e-9,1.005643245714234e-9,4.09996185913314e-8,7.95352310209193e-9,7.157768071508403e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.8210122580142516e-7,3.096165803855325e-8,1.3314654463738028e-8,1.5652827571190025e-7,5.3940163378455824e-8,1.280710592988487e-8,1.6497288616318591e-7,0.0001396243337811772,6.078086531603399e-9,9.862392475368784e-8,1.569802179016344e-8,3.532254317384794e-9,1.0965054097803741e-7,1.6358146606319237e-8,8.082399801281254e-9,2.5087855860350772e-9,5.086569809928792e-10,4.671266676276684e-9,3.5742228027153735e-9,-2.4544146206874984e-10,1.2721046289358097e-8,-7.876017201131448e-8,3.440665819240903e-10,1.6487340210683246e-8,1.8602773463820221e-9,2.973423094453238e-10,1.2172834231467407e-8,2.6317883860747175e-9,1.2089939722506187e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.090029444792861e-8,2.8644259818060257e-9,1.4325449178063914e-9,1.2697871163736861e-8,4.493404210592503e-9,1.289575382738823e-9,1.2743457576326604e-8,6.0780865316034025e-9,0.00014066742994997262,7.478633508243182e-9,1.719698193003456e-9,4.010022826349009e-10,1.081596198528479e-8,1.937947497701729e-9,1.1428639393312058e-9,1.7930282707871314e-10,1.0659025578254676e-10,9.796430547742531e-10,2.2045933751773437e-10,-6.729540133698853e-12,1.1226996337738644e-9,3.3791012218647265e-10,-8.570212624612559e-9,9.001736901147524e-10,2.626035253571029e-10,5.022475894335885e-11,1.680815000605056e-9,4.0750049233057057e-10,-3.308974355646531e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3.299334274367054e-7,3.968684318799379e-8,1.572357723451174e-8,1.9756980742206755e-7,5.84123810788801e-8,1.2758293468321529e-8,2.3270758622755236e-7,9.862392475368792e-8,7.478633508243183e-9,0.00013929531371595916,2.470835642834252e-8,4.770216844476199e-9,1.8067695656548928e-7,2.6149147513723827e-8,4.184835021692066e-8,7.411728052921234e-9,2.0586194600305533e-9,2.6276075957731495e-8,7.431656508662482e-9,2.7508584586746697e-10,4.362387806566967e-8,1.632429725501321e-8,1.1873417604124365e-9,-2.497211004367708e-7,6.218451284222737e-9,9.484822676642185e-10,4.313529110959805e-8,7.262673467097652e-9,1.1454434302356431e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
