0.000137187673031917,2.8536392236409292e-8,8.403843393153597e-8,4.6307540931580334e-8,6.665743835864022e-7,6.294392338406569e-8,4.192100881714063e-8,1.3873499863887372e-7,4.4361440798454487e-8,6.090611989696971e-7,3.650312861673341e-8,2.7615974384851057e-7,2.00430836340912e-8,3.0111949209830754e-7,3.0344275267846716e-8,2.152736780926075e-8,3.0493629948466737e-8,1.159984224008618e-8,3.8982727794261544e-7,8.69683089170637e-9,3.394933539607185e-8,1.9547843821616202e-8,-2.6285625776750273e-7,8.82546617161251e-10,9.75519766207145e-9,9.975444800808397e-10,2.183630045262697e-8,-3.331156138342548e-9,1.2083980798853137e-8,-4.58233029062382e-9,-1.1780731797391783e-9,5.2938274886785714e-8,-1.6507704016765433e-9,8.168584310558347e-9,8.925251906884594e-10,3.956932010300217e-8,9.079429063816153e-9,3.258113338412091e-9,2.550329359098084e-9,8.298677429239254e-10,4.43240462068687e-8,-1.7021102728613855e-10,3.1757740628895176e-9,4.696819552561832e-9,5.276583882046012e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2.8536392236409295e-8,0.00014062847892307878,2.6793699215731102e-9,1.9640250762664623e-9,1.686893185863498e-8,2.2424487580016955e-9,1.3229757528512163e-9,5.1246024262764834e-9,1.8036969178112925e-9,1.6315400658029965e-8,1.4715674231392739e-9,8.287564998079076e-9,9.079507832694599e-10,9.892504743250648e-9,1.5734790417453272e-9,1.0068747443195668e-9,1.4390753781747888e-9,5.417004172817247e-10,1.4249728180248536e-8,3.6831476320292445e-10,1.6066210026403439e-9,1.0413297355404588e-9,1.1057864283469891e-9,-9.754200330303186e-9,1.0156231279512297e-10,1.2494359602093304e-10,1.0679785105463289e-9,-1.0070919187399035e-10,3.284451048555925e-10,-1.0052042659231217e-10,-1.8000219091505075e-11,1.2427684443378107e-9,-5.655137899856751e-11,3.3294936529773445e-10,7.450922519776256e-11,1.0471605104662279e-9,5.120593194605804e-10,1.8394216641501097e-10,1.8427133200893264e-10,6.006723264230157e-11,1.936318851388548e-9,-9.589194101861125e-13,2.2429653133240037e-10,2.9304196399856885e-10,-4.513123301027485e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8.403843393153597e-8,2.6793699215731094e-9,0.0001403911987098364,4.630527678806215e-9,4.9037837251142685e-8,4.348727869018428e-9,4.8699780019385494e-9,1.0477452110732083e-8,3.531624225589325e-9,4.653464800164334e-8,2.765050054079132e-9,2.2118136752636e-8,1.9506982588285567e-9,2.8003130757370335e-8,4.541986754826937e-9,2.5331149672536584e-9,3.2566772199245036e-9,1.2038841738983671e-9,3.784044459232838e-8,7.146518002414464e-10,3.6983266378548302e-9,2.7603036967285644e-9,7.468058435428772e-9,2.983425842246038e-10,-4.863970332100132e-8,6.251141458457082e-10,5.2898665273161485e-9,-1.842644510621938e-10,1.6488896922637168e-9,-6.614716737824979e-11,3.004410836092267e-11,6.636530520324318e-9,-8.676935486725991e-11,2.0234643791266416e-9,2.5497199103540283e-10,5.4748230669259675e-9,1.6541257565584783e-9,6.300718311950554e-10,5.973860567627728e-10,2.0031033998005623e-10,7.316244978063906e-9,1.4543532455106536e-11,7.201222503151222e-10,9.034810803872169e-10,-6.458299739344028e-9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.6307540931580334e-8,1.9640250762664635e-9,4.630527678806213e-9,0.00014055138933807078,2.6452777664882582e-8,3.672913332135661e-9,2.005555013955744e-9,8.001045438260086e-9,2.817806674390848e-9,2.508786759187507e-8,2.3105039528217846e-9,1.2835364140050974e-8,1.399498133781534e-9,1.5244227861447956e-8,2.3567662994954727e-9,1.5336377030483024e-9,2.201585476865725e-9,8.318344593555451e-10,2.1916980160819496e-8,5.742981352972761e-10,2.459234408457265e-9,1.5663392337688233e-9,1.3831758275012317e-9,1.1919361667070947e-10,3.362417504291069e-10,-1.3843616182670336e-8,1.5107702463424861e-9,-1.7258941697367504e-10,4.862205890737128e-10,-1.7183779930759456e-10,-3.512598878223039e-11,1.7075161156114993e-9,-9.150934980547477e-11,4.4159875579239027e-10,1.070425525850299e-10,1.5125777216466043e-9,7.561056437248579e-10,2.698710975245212e-10,2.684427569178745e-10,8.713465213086894e-11,2.8316925826416477e-9,-3.066808251159354e-12,3.270017869559179e-10,4.316404979096332e-10,-6.618833077517778e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.665743835864023e-7,1.686893185863498e-8,4.903783725114269e-8,2.645277766488258e-8,0.00013854865739670798,3.5604873996985515e-8,2.2251525407707038e-8,7.771041010892632e-8,2.5777993359524486e-8,3.028990751178201e-7,2.0937721104596928e-8,1.4341588403286633e-7,1.1965739641342925e-8,1.7404628293762742e-7,1.9224919463791748e-8,1.2971611358512443e-8,1.8389879314270375e-8,6.989311453010022e-9,2.1304937766973874e-7,5.085543294670433e-9,2.0487900631283378e-8,1.21401756144868e-8,2.5780800701014063e-8,6.980921136867084e-10,5.382565876431021e-9,9.635156293926674e-10,-1.4787975567268782e-7,-1.782640886263036e-9,6.107892800426978e-9,-2.2727278003715096e-9,-5.469557677683373e-10,2.1420261556744423e-8,-8.794621262087167e-10,4.946520863270256e-9,6.600283359699107e-10,2.325834325171778e-8,5.935402008373687e-9,2.066397704620069e-9,1.770031428449631e-9,5.774520650196616e-10,2.379359554061722e-8,-7.044221877683975e-11,2.174058920449463e-9,3.0417427973207843e-9,3.293076871784987e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.294392338406567e-8,2.242448758001696e-9,4.34872786901843e-9,3.67291333213566e-9,3.560487399698552e-8,0.00014051458479177623,1.0139753171424848e-9,1.1212520393293104e-8,3.763971725869743e-9,2.8971034095372286e-8,3.236718795588107e-9,1.6190577902532445e-8,1.5391033473527433e-9,1.47541100670401e-8,1.2374856851310245e-9,1.2994054558300266e-9,2.198107464426832e-9,8.584644629298453e-10,2.086636968940539e-8,7.435258035449909e-10,2.3902766847739127e-9,1.0271903673710023e-9,-3.855290163061551e-9,-4.0560808037641986e-11,-4.1671914192295424e-10,-7.71258388241585e-11,-1.3686347464222403e-9,1.1518932120295585e-8,-8.053324558684189e-11,-5.30653537364738e-10,-1.6416909716054087e-10,-1.6375672219692304e-9,-1.7068739400339438e-10,-8.210366537615713e-10,-1.6713000948687706e-11,-8.220512639896122e-10,1.816791965830755e-10,3.11797970014837e-11,1.7722517355442078e-11,-4.96620993155685e-13,-2.0224309444465787e-10,-3.013363775479359e-11,3.3217887136928795e-11,1.1581982857043353e-10,-5.690089049378976e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.192100881714066e-8,1.3229757528512173e-9,4.8699780019385494e-9,2.005555013955744e-9,2.2251525407707038e-8,1.0139753171424852e-9,0.00014054673214636948,3.0846867148510826e-9,1.161293593838082e-9,3.6486590301092786e-8,6.752588498908821e-10,1.4690199422574437e-8,1.0291978520422817e-9,1.928704838597852e-8,4.367802186584122e-9,1.893549099917585e-9,2.0229156494836165e-9,7.122434193366324e-10,2.4914703279707445e-8,2.383916528946009e-10,2.369658541141375e-9,2.430777348742698e-9,1.1537957609819969e-8,3.783851952394556e-10,1.6670932838803378e-9,5.584154796175275e-10,6.018679543959634e-9,-1.9725805218680848e-11,-6.825674597408853e-8,2.7788260882127535e-10,1.402869258976477e-10,1.2725764819122878e-8,8.10713419962776e-12,4.572570175323154e-9,3.111513115688264e-10,6.848356832720917e-9,1.8272174576341039e-9,7.160935259763024e-10,6.929070172888052e-10,2.3613363453494696e-10,8.67375634081183e-9,3.656691582168089e-11,8.270797799573293e-10,9.901783736161455e-10,4.189446742788442e-9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1.3873499863887375e-7,5.124602426276483e-9,1.0477452110732086e-8,8.001045438260089e-9,7.771041010892636e-8,1.1212520393293109e-8,3.0846867148510822e-9,0.0001401842085167548,8.348410346725826e-9,8.228016550606871e-8,7.102946128343129e-9,3.850256564929864e-8,3.5271648594021844e-9,3.653471346178516e-8,3.3741202975299465e-9,3.1625802057604164e-9,5.159134346847735e-9,1.992502034336623e-9,5.115868296229222e-8,1.6517544456070894e-9,5.614825841473032e-9,2.609172817604829e-9,-5.134207046647378e-9,-2.1051749361352958e-11,-5.221735739655169e-10,-4.1284003824868025e-11,-1.437094471369594e-9,-5.788303999439445e-10,1.657933008367349e-10,1.1173663902828857e-8,-3.02762060488976e-10,-2.2895913889550963e-9,-3.3941508195024725e-10,-1.1856882045975603e-9,1.6941712038495032e-11,-4.6377076557786914e-10,6.60964654057168e-10,1.7885975701672138e-10,1.4449272248238466e-10,3.7179284083797895e-11,1.0574527936078966e-9,-5.35579499992119e-11,1.9844689502530063e-10,3.8875096149537656e-10,-1.1036815953175316e-7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.436144079845446e-8,1.8036969178112923e-9,3.5316242255893235e-9,2.81780667439085e-9,2.577799335952449e-8,3.7639717258697435e-9,1.1612935938380826e-9,8.348410346725825e-9,0.0001405709044174346,2.2599170264337768e-8,2.406313698765292e-9,1.2432153524196953e-8,1.2590644685309155e-9,1.2434402365569504e-8,1.3926715299879777e-9,1.1743321783944414e-9,1.862908865230282e-9,7.186396442933707e-10,1.804585256916329e-8,5.725077429345195e-10,2.0479393575923063e-9,1.0350471054617559e-9,-1.3929340907211159e-9,1.939466498166613e-11,-1.9729852271878526e-10,2.6640397045359674e-11,-1.331793343721555e-10,-1.8889143162567875e-10,8.037669891897525e-11,-3.0541217022258663e-10,1.6609490065291879e-9,-3.501814719676539e-10,-1.1044853647616927e-10,-2.9060098552103104e-10,2.6648980775808175e-11,-2.688735789199557e-11,3.241185142699881e-10,1.0051436160482773e-10,9.516852977318334e-11,2.787131588995798e-11,7.41771670786641e-10,-1.528555046918482e-11,1.2113356047393868e-10,1.932743992007315e-10,-5.414269857885129e-8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6.090611989696971e-7,1.6315400658029972e-8,4.653464800164335e-8,2.5087867591875085e-8,3.028990751178199e-7,2.8971034095372303e-8,3.648659030109276e-8,8.228016550606875e-8,2.259917026433776e-8,0.00013852355139938187,1.7924653326077203e-8,1.523473515078815e-7,1.1635447253673619e-8,2.0122275540891684e-7,2.533639180587223e-8,1.5611315294244652e-8,1.89105157511365e-8,7.12553740042658e-9,2.3478348838450035e-7,4.521689866468154e-9,2.106479515321978e-8,1.4413156121799428e-8,5.102454432337075e-8,1.3636996276952872e-9,7.2413321263586166e-9,1.8673413682054486e-9,2.0223768064314227e-8,-1.2970138927778733e-9,1.2805051119191686e-8,-1.7061803912545392e-9,-8.683053255065086e-11,-2.4575013588885335e-7,-6.460864769747463e-10,1.2639044906989202e-8,1.1434123972424059e-9,3.7125303193377957e-8,8.922300236722627e-9,3.708116038265378e-9,2.848626406717193e-9,9.834719565543293e-10,3.95297116396866e-8,2.3560032803584985e-11,3.3509625361142243e-9,4.331761032972313e-9,1.367966987979043e-7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
